0.0426926393,0.1108021623,0.0967455161,-0.8695271794,-0.9253959114,-0.9077546658,-0.8625407060,-0.9255981000,-0.9171091896,-0.8652230185,-0.8855344926,-0.8843195127,0.8894988510,0.8704149606,0.8072180315,-0.9392578404,-0.6876448376,-0.7799441291,-0.6793643587,-0.8406646271
0.0338531953,-0.0864950557,0.0172116470,-0.8771034209,-0.9527379710,-0.9251391945,-0.8689367010,-0.9496978843,-0.9362809532,-0.8723578880,-0.9438388668,-0.9008477964,0.9031829944,0.8754327247,0.8318869087,-0.9533558929,-0.6877438139,-0.7811601283,-0.6802787774,-0.8449128011
0.0640657671,-0.0632673760,-0.0584049784,-0.8790664237,-0.9478375036,-0.9335079627,-0.8708617275,-0.9435781779,-0.9440087005,-0.8723578880,-0.9378868035,-0.9156504320,0.9073133804,0.8754327247,0.8318869087,-0.9543858601,-0.6877633246,-0.7810911063,-0.6804502148,-0.8473182737
0.0466874011,0.0657516085,0.0413500082,-0.8791844781,-0.9591449088,-0.9266452024,-0.8711761856,-0.9590803260,-0.9338529493,-0.8712854877,-0.9366855466,-0.9070563427,0.9072229389,0.8927749650,0.8329841308,-0.9574142121,-0.6877648225,-0.7815302150,-0.6803202167,-0.8465193590
0.3282421975,1.0117175945,0.7940862867,-0.8558925768,-0.6229446313,-0.7108982096,-0.8472590831,-0.5662238867,-0.6845467768,-0.8393736665,-0.5178402777,-0.5933967998,0.8981667979,0.8587765283,0.8063998394,-0.7634199907,-0.6870422165,-0.7027406287,-0.6429210496,-0.8234873121
0.0741841585,-0.1222197009,-0.2144763523,-0.8739965754,-0.9288215890,-0.9031039505,-0.8662369939,-0.9243659059,-0.9144591264,-0.8683289727,-0.9421655192,-0.8904066358,0.8981667979,0.8587765283,0.8063998394,-0.9319784477,-0.6877074515,-0.7799225176,-0.6780725109,-0.8428230062
0.0719463057,0.0637700147,-0.1271410515,-0.8742220845,-0.9423941344,-0.9011955982,-0.8665311117,-0.9409431310,-0.9079261001,-0.8683289727,-0.9163901177,-0.9128569496,0.9086695996,0.8821407034,0.8070299008,-0.9422139558,-0.6877107095,-0.7809476033,-0.6787110119,-0.8428019522
0.0868102897,0.0837594349,0.0477939942,-0.8758865946,-0.9533218951,-0.9196684100,-0.8683839909,-0.9536141908,-0.9339070220,-0.8689915973,-0.9163901177,-0.8844607238,0.9013526025,0.8962569305,0.8070299008,-0.9539476095,-0.6877271119,-0.7812893483,-0.6800364672,-0.8460645026
0.0542253960,-0.0133962020,0.0007558514,-0.8754357088,-0.9643584489,-0.9331628703,-0.8681244422,-0.9631277068,-0.9442038073,-0.8741319883,-0.9565502179,-0.8844607238,0.8941006942,0.8926157600,0.8358448331,-0.9607160341,-0.6877268872,-0.7817336169,-0.6805582238,-0.8449289619
0.0249067995,0.0144582513,-0.0366594681,-0.8761437925,-0.9591370176,-0.9366850114,-0.8688292846,-0.9566452209,-0.9458822621,-0.8755881326,-0.9504898849,-0.9209336856,0.8941006942,0.8926157600,0.8367689711,-0.9592001954,-0.6877318679,-0.7816088837,-0.6806124865,-0.8474416883
0.0519297974,0.0746738264,0.0226390929,-0.8763488309,-0.9664653025,-0.9327470090,-0.8692023843,-0.9649154014,-0.9420566749,-0.8678812255,-0.9491606098,-0.8985539604,0.9060883873,0.8987803218,0.8367689711,-0.9606286350,-0.6877371856,-0.7816926374,-0.6805482835,-0.8469033565
0.0463811858,-0.0082510182,0.0439426946,-0.8760374198,-0.9580441932,-0.9342426139,-0.8690289554,-0.9570430042,-0.9447031956,-0.8678812255,-0.9491606098,-0.8900146292,0.9009085143,0.8837404618,0.8444429328,-0.9596878028,-0.6877336280,-0.7815677547,-0.6805796104,-0.8469263942
0.0263724040,-0.0824885145,-0.0261758664,-0.8762557963,-0.9583023762,-0.9295409686,-0.8691283942,-0.9566508815,-0.9393989999,-0.8735738221,-0.9572320573,-0.8900146292,0.9009085143,0.8837404618,0.8167389311,-0.9554507744,-0.6877334407,-0.7813556035,-0.6804006856,-0.8469631858
0.0741401036,-0.0021665595,0.0012012659,-0.8774199552,-0.9529199311,-0.9206689633,-0.8703764996,-0.9512475931,-0.9277966673,-0.8719336706,-0.9313011631,-0.9170264812,0.9017927924,0.8906657675,0.8167389311,-0.9544056655,-0.6877463979,-0.7814112399,-0.6800970986,-0.8497081410
0.1082357412,0.1291556408,0.1061478023,-0.8777392498,-0.9552044318,-0.9262174284,-0.8699235316,-0.9547931992,-0.9365330051,-0.8698798985,-0.9176707840,-0.8827788480,0.9085510363,0.8953066028,0.8359610602,-0.9528913954,-0.6877386461,-0.7811220652,-0.6801322983,-0.8474861768
0.0713269617,0.0698646103,0.0440261681,-0.8766921074,-0.9505254962,-0.9267849237,-0.8684885848,-0.9480894092,-0.9406757036,-0.8698798985,-0.9176707840,-0.8827788480,0.9029356245,0.8906151552,0.8173663814,-0.9555119893,-0.6877393576,-0.7812417882,-0.6803221101,-0.8444214176
0.0271605121,-0.0090545529,0.0410276336,-0.8793315934,-0.9652228174,-0.9285884909,-0.8716314862,-0.9649467448,-0.9372409764,-0.8704884358,-0.9592459782,-0.9075681690,0.9029356245,0.8888809311,0.8173663814,-0.9609233535,-0.6877636991,-0.7817598647,-0.6803914768,-0.8492879867
-1.7517146405,4.6811450850,2.8715316074,-0.6696441076,0.6047485527,0.3712893771,-0.6423218870,0.8008604592,0.4821571308,-0.8502630410,1.1817845588,0.7510018565,0.5427718882,0.7883926845,0.7110320878,0.0037697155,-0.6558470267,0.7642721477,0.1183543691,-0.5794998339
0.1832801948,-0.4488405777,-0.6133799364,-0.8432485406,-0.7678208731,-0.8041516674,-0.8366687430,-0.7604301144,-0.7930897397,-0.8502630410,-0.6947827042,-0.9145110198,0.8382105076,0.7883926845,0.7110320878,-0.8238741170,-0.6868886777,-0.7566709163,-0.6617569139,-0.8165362381
0.0849491401,-0.0422077377,0.0585942943,-0.8651178705,-0.8620995744,-0.8986387911,-0.8569030633,-0.8515482365,-0.9063296759,-0.8566895324,-0.9224711692,-0.9071144443,0.8956354306,0.8080253746,0.8044566821,-0.9149786768,-0.6875624509,-0.7751740560,-0.6789908025,-0.8313274946
-0.7033041157,1.1704190329,-0.2400549649,-0.4718015492,-0.4928172352,0.0675769623,-0.5900280501,-0.5314485199,-0.2362036743,-0.4919912707,-0.0672169256,0.2842505765,-0.0299224415,0.8023628839,-0.0740935125,-0.5600519133,-0.6185950308,-0.6503945576,-0.3105352163,-0.8323528721
-4.2757922858,4.3607272330,2.2501960814,-0.3474415380,-0.1777897998,0.3808203346,-0.3461233596,-0.0883116054,0.3908717256,-0.4919912707,0.2979815768,0.2842505765,-0.0299224415,0.8023628839,-0.0740935125,0.1722295426,-0.4984715903,-0.0298810899,0.0550261163,-0.3000956095
-3.5220473331,3.8673109207,2.0947879377,-0.4583962540,-0.1511163198,-0.0610254091,-0.4209877577,-0.0452277139,0.0541854199,-0.8211368079,0.2979815768,0.2599096238,0.1390638487,0.8621170286,0.6989687479,-0.0840174623,-0.5641728281,-0.1195853555,-0.2985596442,-0.3213092888
0.4060980309,0.3026576159,-0.6947827768,-0.7849241959,-0.6654425099,-0.8078585860,-0.7843907678,-0.6673157149,-0.8022668690,-0.8211368079,-0.4846393744,-0.8889085153,0.7701111753,0.8478924638,0.6989687479,-0.7804994853,-0.6830413698,-0.7382255817,-0.6597128760,-0.7741724911
0.2308330422,-0.1451775747,-0.1253034662,-0.8310134772,-0.9075318112,-0.8538477113,-0.8208368827,-0.8964631074,-0.8622501856,-0.8225377611,-0.9449481725,-0.8988111700,0.8824150553,0.8478924638,0.7469210461,-0.9020614852,-0.6863291973,-0.7784742514,-0.6754060659,-0.7990383521
-0.0382604561,0.0725359923,0.0452569011,-0.8674092881,-0.9642747604,-0.9268935774,-0.8587356021,-0.9619678605,-0.9353384755,-0.8681473939,-0.9449481725,-0.8988111700,0.8824150553,0.8993059138,0.8412190248,-0.9528154780,-0.6875758949,-0.7816470216,-0.6803244769,-0.8328489636
0.0789278534,0.0139729219,-0.0214255574,-0.8723114400,-0.9693088741,-0.9381018978,-0.8643545374,-0.9704469638,-0.9502948692,-0.8681473939,-0.9392214834,-0.9110949666,0.9034043664,0.8993059138,0.8412190248,-0.9616855393,-0.6876840836,-0.7818624630,-0.6806856830,-0.8414755501
0.0356217619,0.0335014726,0.0200455718,-0.8712103715,-0.9669150967,-0.9294257334,-0.8642414062,-0.9661090914,-0.9416078647,-0.8620660862,-0.9392214834,-0.9110949666,0.9024451057,0.9025363762,0.8203663212,-0.9594739792,-0.6876700779,-0.7817966565,-0.6804356271,-0.8422879806
-0.4958099257,0.5757202206,-0.2271247554,-0.8367088197,-0.7186725343,-0.8674953390,-0.8267807727,-0.7423139617,-0.8714484030,-0.8645044669,-0.7631539110,-0.9106557417,0.8035944798,0.6726580194,0.7620759432,-0.8177918771,-0.6854749224,-0.7443792362,-0.6756277640,-0.8019314788
-0.0084363806,0.5461463135,-0.0039819365,-0.8606230352,-0.8518773540,-0.9204094068,-0.8555163080,-0.8348175347,-0.9276696839,-0.8645044669,-0.7631539110,-0.9106557417,0.8564319700,0.9016595866,0.8249330591,-0.9064497837,-0.6874567338,-0.7666236991,-0.6800824679,-0.8362723550
0.1053877620,-0.0184678702,-0.0360532837,-0.8709690290,-0.9471609168,-0.9210547714,-0.8636329236,-0.9423227412,-0.9293433992,-0.8647838076,-0.9337307012,-0.9031091870,0.8891178084,0.8846614876,0.8249330591,-0.9481081590,-0.6876559598,-0.7811876474,-0.6800571654,-0.8415682565
0.0637302722,-0.0460603691,0.0210856514,-0.8685890596,-0.9476107111,-0.9233916525,-0.8614699483,-0.9467483832,-0.9349289451,-0.8647838076,-0.9206984560,-0.9031091870,0.8891178084,0.8801490251,0.8121472570,-0.9491194710,-0.6876292216,-0.7811419568,-0.6802104865,-0.8370244801
-0.0047601695,0.1737440264,0.0140314743,-0.8710524135,-0.9422043219,-0.9269014328,-0.8630005085,-0.9395418384,-0.9403066020,-0.8653935775,-0.9185765079,-0.9068155094,0.8972674911,0.8801490251,0.8121472570,-0.9452108534,-0.6876555853,-0.7803154123,-0.6803449598,-0.8409478775
0.0721874554,0.0307210053,-0.0598061643,-0.8699769168,-0.9203080490,-0.9169760805,-0.8609274084,-0.9079998237,-0.9292543313,-0.8683282552,-0.9185765079,-0.9105928978,0.8972674911,0.8780112059,0.7984273948,-0.9373530034,-0.6876507170,-0.7799101789,-0.6798163613,-0.8346610626
0.0659919824,-0.0518492948,-0.0325095004,-0.8693721142,-0.9378103952,-0.9138985799,-0.8599968401,-0.9324009008,-0.9229296727,-0.8683282552,-0.9414762655,-0.9105928978,0.8977972890,0.8780112059,0.7984273948,-0.9416701947,-0.6876419166,-0.7807196735,-0.6797556008,-0.8325902322
-0.0060910338,0.1468832980,0.0481482556,-0.8718708006,-0.9564068423,-0.9267589279,-0.8640151904,-0.9538034314,-0.9323487287,-0.8688738931,-0.9277851860,-0.9195810068,0.8945723128,0.8949950223,0.8319963143,-0.9481706497,-0.6876668947,-0.7810411532,-0.6803153972,-0.8405456297
0.0651653772,0.0327017392,-0.0079008497,-0.8735703339,-0.9445394379,-0.9300254992,-0.8659008426,-0.9414074616,-0.9369412668,-0.8711387528,-0.9277851860,-0.9180353269,0.8945723128,0.8813664137,0.8328535425,-0.9512739989,-0.6877032947,-0.7810958922,-0.6804447068,-0.8435848913
0.0505674847,0.0028885909,0.0479781367,-0.8730898352,-0.9478241197,-0.9203176432,-0.8654062610,-0.9440055245,-0.9270800549,-0.8625463594,-0.9372305331,-0.8999521516,0.8927925456,0.8813664137,0.8328535425,-0.9499969132,-0.6876976400,-0.7812335624,-0.6800631898,-0.8429757271
0.0028439755,0.1011680043,0.0634087109,-0.8718887759,-0.9542836456,-0.9149931614,-0.8649520567,-0.9511731250,-0.9232473825,-0.8625463594,-0.9372305331,-0.8999521516,0.8927925456,0.8931248591,0.8236798230,-0.9474556875,-0.6876710890,-0.7812461254,-0.6798052161,-0.8434305306
0.0755371180,-0.0656799262,-0.0668309587,-0.8718092780,-0.9401411596,-0.9267367301,-0.8639213732,-0.9368409043,-0.9356376106,-0.8664302692,-0.9417196558,-0.9142120507,0.9012935090,0.8754286723,0.8236798230,-0.9464139039,-0.6876776799,-0.7807717205,-0.6801847537,-0.8415510112
0.0726083490,-0.0331389185,0.0558351618,-0.8715471336,-0.9367883589,-0.9219956902,-0.8639285576,-0.9310287714,-0.9300727938,-0.8664302692,-0.9281901668,-0.8963018156,0.8858156451,0.8754286723,0.8310884958,-0.9453823891,-0.6876744219,-0.7807258803,-0.6801185713,-0.8414689905
1.7587194937,0.0575695919,-0.1491518405,-0.6928563564,-0.7748343638,-0.6869348924,-0.6810330518,-0.8269385167,-0.7273457575,-0.5802095557,-0.3855811661,-0.8316286313,0.8791312276,0.7447535015,0.5473335777,-0.7656995209,-0.6609534651,-0.7633745037,-0.6515572075,-0.6405222143
0.0629299643,-0.0665755307,0.2071601499,-0.8475934340,-0.9602898765,-0.9000992711,-0.8449885049,-0.9584303152,-0.9099686058,-0.8284724995,-0.9521703696,-0.8316286313,0.8791312276,0.8858327130,0.8211854272,-0.9365832886,-0.6871085378,-0.7814840757,-0.6782774268,-0.8280755505
0.0382870149,-0.0056539211,0.0269126014,-0.8681569220,-0.9704502637,-0.9319531715,-0.8611222040,-0.9704269016,-0.9445296795,-0.8654740278,-0.9521703696,-0.8990703243,0.8862578513,0.8921510672,0.8211854272,-0.9594693990,-0.6876216570,-0.7818790642,-0.6805200549,-0.8386985113
0.0792173957,0.0077600768,-0.0041273474,-0.8724426336,-0.9693669744,-0.9392046413,-0.8646028662,-0.9686558487,-0.9502217191,-0.8665948123,-0.9594817464,-0.9188986627,0.9034621963,0.8923275020,0.8284757839,-0.9618304516,-0.6876858437,-0.7818636595,-0.6807399887,-0.8410176784
0.0379038051,0.0180921236,0.0208716254,-0.8738561290,-0.9721613618,-0.9314967125,-0.8664072272,-0.9719225445,-0.9424025102,-0.8700893120,-0.9594817464,-0.8958127796,0.8953481095,0.8990320517,0.8284757839,-0.9619674794,-0.6877068523,-0.7819183238,-0.6805069733,-0.8435593409
0.0595428889,0.0106884578,0.0203602668,-0.8697767366,-0.9742940744,-0.9234521599,-0.8627205263,-0.9738606755,-0.9348653936,-0.8632850006,-0.9646040651,-0.8775402539,0.8953481095,0.8923156282,0.8332225580,-0.9589356975,-0.6876489569,-0.7819582563,-0.6802130253,-0.8416736587
0.0579596239,-0.0041745592,0.0044817738,-0.8686665921,-0.9675509901,-0.9302327340,-0.8612100031,-0.9656949663,-0.9417108876,-0.8632850006,-0.9632705632,-0.8775402539,0.8934761263,0.8894317160,0.8332225580,-0.9575663815,-0.6876309442,-0.7818185671,-0.6804615751,-0.8398134212
0.0877794973,-0.0175944855,0.0291268190,-0.8731925200,-0.9659962253,-0.9230980327,-0.8667058936,-0.9663833813,-0.9368978459,-0.8641654278,-0.9537593535,-0.8568727005,0.8934761263,0.8798847697,0.8308285269,-0.9585391492,-0.6876938202,-0.7817674175,-0.6801953824,-0.8461315263
0.1097573293,-0.0228035683,0.0660286097,-0.8727777616,-0.9623701362,-0.9191896352,-0.8666119597,-0.9635604939,-0.9310487826,-0.8623192847,-0.9515436178,-0.8568727005,0.8899109191,0.8798847697,0.8308285269,-0.9557199989,-0.6876798145,-0.7816684834,-0.6799819463,-0.8452898423
0.0406476792,0.0092574047,0.0600230265,-0.8694675559,-0.9601215131,-0.9262258027,-0.8634284710,-0.9589555724,-0.9353542736,-0.8531380019,-0.9515436178,-0.8927914283,0.8899109191,0.8871075151,0.8308220970,-0.9548510059,-0.6876437141,-0.7816371506,-0.6802746464,-0.8431283950
0.0291822926,0.0332249464,0.0067462425,-0.8710630795,-0.9688573004,-0.9281450063,-0.8640360672,-0.9683951003,-0.9379495940,-0.8531380019,-0.9548458272,-0.8927914283,0.8926691429,0.8967032600,0.8308220970,-0.9585598958,-0.6876668573,-0.7818399542,-0.6803886798,-0.8416863281
0.0555694090,-0.0014793056,0.0589290230,-0.8724598582,-0.9696709956,-0.9302392919,-0.8645601562,-0.9689995862,-0.9381763928,-0.8649542010,-0.9587362963,-0.9067751828,0.9024193498,0.8967032600,0.8366750363,-0.9590941202,-0.6876890268,-0.7818662768,-0.6804215128,-0.8407789430
0.0764573908,-0.0005945621,0.0175660755,-0.8704584535,-0.9693641313,-0.9291585339,-0.8625533254,-0.9683831190,-0.9375689550,-0.8637398490,-0.9616147120,-0.9143018131,0.9012912776,0.8988869308,0.8392532161,-0.9578387431,-0.6876574203,-0.7818603692,-0.6804265475,-0.8399588684
-3.4527458748,0.2394249321,1.3506001118,-0.1330196630,-0.4230630936,-0.2373335688,-0.1591185553,-0.3907589598,-0.3671654655,-0.7755485709,-0.2593313189,0.3594971596,-0.7079360616,0.7110286152,0.7596812266,-0.3713850658,-0.4185793601,-0.6558891752,-0.4548646175,-0.2147614904
0.9011289935,-0.4261663803,0.0496686417,-0.7895464488,-0.7996386138,-0.9061327858,-0.7723755810,-0.7746734454,-0.9218158093,-0.7755485709,-0.8934517641,-0.8200875321,0.8763897801,0.7578624125,0.7889649515,-0.8454149415,-0.6809624170,-0.7623521102,-0.6794065295,-0.7235771053
-5.9664750267,-2.3019449778,4.0445953737,-0.0708384760,0.5895881306,0.6633623006,0.0044990904,0.6231159441,0.7682253667,-0.8379594675,0.1992813342,1.4863679068,-0.6753982794,-0.8011237010,0.1943350889,0.1493841097,-0.2829605216,0.3127961084,0.5958662883,0.0596206139
-6.9516354727,-1.7940084044,4.2950098143,-0.0800909978,0.7096624820,0.8058724694,-0.0417748136,0.7453781576,0.8674533257,-0.7513845902,0.1992813342,1.4863679068,-0.6753982794,-0.8011237010,0.1943350889,0.4971856577,-0.2360746400,0.4076502552,0.8072731453,0.0807614242
0.9927628917,1.9691788202,-1.5291042518,-0.4479413260,-0.4779714525,-0.0114091924,-0.4692183183,-0.4689651759,-0.0015282865,-0.6638363991,-0.1150314357,0.0964866176,0.2254943346,0.6580735571,0.3199930187,-0.2125569838,-0.6094688717,-0.5791085563,-0.3112107673,-0.5855698138
0.4080489169,2.7439217386,-2.2721102434,-0.3421444580,-0.2861637758,-0.2239948943,-0.3307711755,-0.3976002848,-0.3074246022,-0.4550675987,0.4023726842,-0.0125659856,0.1609168707,0.3599862991,0.1424364532,-0.1202521551,-0.5725987754,-0.3940520336,-0.3695982328,-0.3539056716
-8.6067813170,-5.6681518710,4.7768481442,0.0036765728,1.9865512162,1.4268643814,-0.0895128687,2.0271398525,1.5570785597,-0.4550675987,0.4023726842,2.9753710660,-1.3235775440,-2.5253270428,-0.4119190222,1.1473099517,-0.0752605335,3.4405250818,1.7802263041,-0.2028414867
-7.4662478169,-15.0804843670,7.6109623963,0.0102602164,1.0043712859,1.0382762278,-0.0141971820,0.8847814937,0.8781628250,-0.7295791655,0.1730737199,2.9753710660,-1.3235775440,-2.5253270428,-0.4119190222,1.7014405684,-0.1464567379,6.7286519337,2.0004186811,-0.0008023622
-0.2203322640,-8.9659259421,2.1136736965,-0.7035773375,1.1021913298,-0.0711694370,-0.7283620151,1.3761414033,-0.0274782824,-0.7295791655,-0.7218305955,0.4122114113,0.4081924060,-1.0259678942,0.7691217039,0.2252561641,-0.6741715831,3.0084730243,-0.3029936499,-0.7740898885
0.0421420210,-0.2156135769,-0.2327490317,-0.8310591002,-0.1798448389,-0.8731092181,-0.8227203656,-0.1925404552,-0.8757277314,-0.8292721453,-0.6609975255,-0.8829965840,0.8393311864,0.1621619409,0.7691217039,-0.7053815440,-0.6864618773,-0.5276592481,-0.6759853555,-0.7961066881
-0.0688586776,0.7704274148,0.0919476272,-0.8493833301,-0.7761385660,-0.9144495389,-0.8436118965,-0.7534169307,-0.9250858052,-0.8466703748,-0.6609975255,-0.8750269419,0.8393311864,0.8951170474,0.8116765714,-0.8748699371,-0.6871064781,-0.7484709790,-0.6796998320,-0.8203264610
0.1563274137,0.1975318272,0.0916225814,-0.8710276366,-0.9384528645,-0.9314906500,-0.8632233187,-0.9350485091,-0.9418313602,-0.8610405431,-0.9039573230,-0.8750269419,0.9016195179,0.8951170474,0.8394751934,-0.9427328085,-0.6876239039,-0.7799351555,-0.6803753831,-0.8397780050
0.1321179643,0.2284032194,-0.0008992608,-0.8690081903,-0.9518676454,-0.9330812266,-0.8619059816,-0.9498345792,-0.9433238041,-0.8610405431,-0.9091479989,-0.9073640799,0.8959742905,0.9068887834,0.8298755034,-0.9444692260,-0.6876104973,-0.7801349679,-0.6805543940,-0.8398705792
-0.0095381594,0.1679367592,-0.0320552377,-0.8657956125,-0.9581287714,-0.9314650316,-0.8580611302,-0.9574806718,-0.9386339160,-0.8587522455,-0.9157819017,-0.9241907868,0.8872868250,0.8929186690,0.8298755034,-0.9461134550,-0.6875642859,-0.7809307777,-0.6804552065,-0.8358245607
0.1123847629,-0.4542972014,-0.4284526140,0.6023658724,0.6913636349,0.9706178041,0.5151741536,0.6688886284,0.9635823394,0.5794902389,0.3299782782,1.4530431099,-1.0821803084,-0.6260372849,-0.5867189383,0.6762181876,0.1620603474,0.3040823570,0.6014381752,0.3511393535
-0.2425054286,-1.0619219535,0.2345098362,0.8211470608,0.9885563818,0.8026009443,0.8140058389,1.0406448629,0.7531966367,0.5794902389,0.4331409659,1.3647667233,-1.0821803084,-0.7222408814,-0.5867189383,0.8701007707,0.4297275357,0.7425296088,0.3875180653,1.0589313969
-0.2557018334,0.4849763892,-0.2408174117,0.7196746376,0.9819297574,0.7458433268,0.6633733693,0.9704775174,0.6744330149,0.5411728071,0.4926418505,1.3647667233,-0.8103694777,-0.7222408814,-0.4662442627,0.7880304671,0.3012337964,0.7082040466,0.3210803154,0.6440445098
0.9439907406,0.0717835722,-0.9706908540,0.8195644998,1.2929927697,0.9132913468,0.7997348393,1.3119276709,0.8713937844,0.5830927108,0.8356714420,0.9937262413,-0.8455506842,-0.8615479662,-0.6742408189,0.9940413929,0.4305702390,1.2057115009,0.5451326153,0.8537134355
0.0340098951,-0.2719721762,-0.5573191449,0.8269547604,1.2743812173,1.1275853848,0.9008676261,1.3031142512,1.0853161840,0.5830927108,0.8356714420,1.4983385075,-0.8455506842,-0.9216018997,-0.7476352426,1.0833920993,0.4369664034,1.1755409454,0.8182059358,1.0450306507
-0.2475552033,0.8787866955,1.0064209922,0.8314594888,0.9997874384,1.1496386512,0.8749800813,0.9785285921,1.2036358796,0.7289752276,0.6263220152,1.7152145085,-0.6977741630,-0.9216018997,-0.7476352426,1.0224982836,0.4432412346,0.7490204468,0.8644525022,1.0433320212
0.6426464881,0.4344516237,1.0965010014,0.8106604440,1.0238893683,1.0346765004,0.7995555321,1.0574222610,1.1044595828,0.7289752276,0.6820730948,1.7152145085,-1.0188607718,-0.6351155993,-0.5640048051,0.9648016828,0.4171558910,0.7706248669,0.7088073304,0.7565502998
-0.5295379421,-0.7224626903,-0.0421361634,0.7816636384,1.0633264546,0.9246713996,0.7488821306,1.1079274367,0.9515669817,0.4791161822,0.6820730948,1.2953067249,-1.1303446319,-0.7595091141,-0.7505294324,0.9147541612,0.3798161158,0.8410605437,0.5375760740,0.7680968595
0.5273475233,-0.1979664270,-0.3625738382,0.5475599738,0.9230131682,1.1151710220,0.5375699562,0.9137205089,1.2118300162,0.3299046398,0.5316633689,1.2401375699,-0.6292574394,-1.1354153858,-0.6279175939,0.8160170149,0.1017223321,0.6163675759,0.7964810247,0.5601436763
0.0431688388,-0.4042910565,0.4785389393,0.7466510032,1.1718543733,0.9149125192,0.7367356883,1.2017430646,0.8825518546,0.7379777997,0.4334685121,1.4670253291,-0.6292574394,-1.1354153858,-0.3920122267,0.9042466470,0.3342477469,1.0054175603,0.5299373426,1.0061198394
-0.9275028353,0.2061421935,-0.1738528129,0.7515907620,1.0106266405,0.8822516890,0.7206746264,0.9455285606,0.8382981301,0.7379777997,0.4284265728,1.4670253291,-0.8620952418,-0.8946027716,-0.4628398289,0.8479407487,0.3443614226,0.7466556757,0.4846847601,0.8411872563
0.4509217795,0.0867003060,-1.1841325515,0.7994552542,1.0975608279,0.8335185258,0.8005191767,1.0385273069,0.8146967406,0.6962117854,0.4284265728,0.9954472495,-0.8620952418,-0.8492215460,-0.6720037483,0.9076676991,0.4018889663,0.8809760681,0.4565032782,0.8511781739
0.1054943071,-0.5245472085,-0.4247407151,0.8834927423,1.2126180412,0.8971402010,0.8924213438,1.2345740476,0.8635709850,0.6962117854,0.4254093294,1.0690260814,-0.8229547460,-0.9285375802,-0.6720037483,0.9943740283,0.5122450921,1.0760766801,0.5069663693,0.9839327828
